RegionID,SizeRank,RegionName,RegionType,StateName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,JulyValue20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,JulyValue21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,JulyValue22
394404,10,"Boston, MA",Msa,MA,232763,234061,235322,237533,239733,242091,245179,248826,252715,256706,260641,264661,268093,271176,274233,277555,280775,284011,287363,290972,294516,298486,302250,305583,307957,310129,312504,315063,317613,320185,323010,326209,329844,334635,339194,343451,346501,349699,353089,356835,360323,363136,364780,366491,368525,370992,373520,375978,378505,381177,383951,386922,389617,392065,394557,397110,400446,403712,406946,409370,411576,414698,417748,421215,423961,425242,425975,425795,427074,427955,428737,428256,427743,426372,425453,424705,423959,422702,419856,417306,414035,411294,408180,406043,404646,403663,402985,402090,401169,399847,398331,396889,395438,393545,391467,389381,387409,385037,382888,380845,379197,377330,375129,372760,369936,366719,363725,361039,359115,357212,354814,353026,352084,352080,351958,351604,351160,350808,350931,352076,353588,355308,356499,357672,358324,358740,358404,357731,355733,353904,352217,351883,351415,350247,348439,347252,346215,345951,344836,343707,341839,340012,338316,337175,336166,335894,336331,337294,338304,338832,339651,340198,340671,341770,343597,346077,347354,349949,353076,357450,360683,362943,364903,367128,370221,373034,375296,376952,378758,380162,381805,383797,385817,387600,388730,389481,389613,389338,389688,391410,394466,397570,399711,400328,401381,402496,404631,406217,407716,409424,411004,412159,414256,416418,419066,421526,424456,426841,427783,428262,430023,431781,434650,436526,438521,439928,442008,444788,447417,450065,452918,454433,456421,458011,461253,463489,466216,468824,472347,474990,477479,479468,481045,482355,483159,484647,485707,487123,488480,489343,488978,488137,487567,488029,488165,488886,490261,491675,492949,494450,497093,499178,501779,503242,504320,504066,505870,510929,517531,524803,531469,538324,543891,550079,555341,561472,568726,578744,588656,596609,601624,606197,610522,615360,620826,628021,636454,646256,654216,659844,661141
395057,11,"San Francisco, CA",Msa,CA,355060,356959,359606,366842,375973,384470,391907,398029,405315,412075,419311,426786,432842,438817,445498,453106,459136,462973,465950,468913,471271,472469,473290,472744,472077,472109,473669,477268,481233,486887,492606,498735,503745,507632,511295,514485,517844,521374,524944,528637,530583,532189,533960,537757,542224,547727,552729,558280,565353,573430,583612,592887,602500,611656,621266,630327,639842,649043,659357,669768,680608,692168,703319,715506,727350,738222,746484,754174,761715,769866,775460,779389,781804,785254,789275,791356,790668,789335,787552,786938,783929,780525,778680,778185,780054,777528,775253,771857,768660,764632,760782,757277,752985,745822,738643,728410,721052,714833,708766,701821,693095,684796,674964,664160,653021,643131,632599,624842,613505,606127,598812,592344,585908,582903,580609,575020,567545,566538,571476,579913,586282,589533,590078,590222,591535,590799,587246,584719,580783,577927,573250,568626,564825,560322,557733,554371,550098,544466,541972,537704,536034,532126,530514,529071,526746,526679,527041,529815,535061,543090,549785,557432,563867,573022,582956,593659,608341,621093,635910,648983,664566,676874,687515,694976,703328,712422,723612,737137,747235,757712,761410,766343,765918,765738,764707,766782,771243,777740,785745,794219,800731,809838,819732,829872,837187,844497,851348,861098,873117,884959,892262,900760,913619,925397,928095,929691,930521,933138,927473,923715,921554,927699,933118,940178,944896,950322,955172,959918,965132,970920,978008,984754,995838,1006259,1020253,1033489,1047615,1058196,1070998,1085563,1099744,1110907,1118326,1126783,1130491,1131877,1127655,1117996,1109907,1105990,1104623,1104121,1103555,1103004,1102457,1099899,1099645,1098196,1098461,1102157,1110794,1118424,1129179,1130481,1121029,1110961,1112141,1127849,1140243,1150958,1159391,1165570,1170321,1179598,1194748,1215403,1243719,1276466,1309817,1330446,1342587,1347013,1356714,1367720,1384689,1407280,1435313,1459992,1474153,1472605,1458909
394532,12,"Detroit, MI",Msa,MI,141613,141922,142473,143486,144647,145781,147082,148234,149206,149992,150992,152062,153106,153948,154704,155404,156174,156903,157596,158315,159084,159809,160408,161023,161728,162356,162835,163144,163427,163848,164161,164587,164903,165411,165862,166354,166832,167308,167550,167919,168345,168866,169175,169511,169959,170586,171146,171686,172216,172585,173038,173323,173792,174211,174691,175162,175599,176082,176445,176835,177241,177506,177745,177941,178312,178503,178580,178742,179055,179404,179637,179851,180082,180320,180370,180243,179969,179631,179188,178588,177892,177120,176319,175390,174234,173036,171738,170696,169482,168490,167353,166356,164853,163103,161384,160043,158637,157018,154870,152241,149328,146393,143255,139617,136399,134177,132203,129326,125127,120947,117286,114814,112986,111271,110090,108685,107462,105607,104054,102606,102000,101141,100652,100206,100386,100814,100575,100108,99189,98360,97208,96061,94773,93889,93192,92549,91914,91181,90712,90474,90509,90557,90488,90303,90074,89839,90248,90736,91686,92678,94026,95008,95613,96375,97187,97992,98701,99877,101414,103097,104862,106719,108799,110916,113004,114808,116428,118090,119832,121421,122695,123814,124863,126135,127140,127685,127706,127766,128158,128733,129483,130386,131415,132348,133023,133599,133987,134315,134363,134528,134859,135679,136605,137700,138437,139926,141318,142831,143678,144211,144901,145711,146565,147291,148267,149528,150982,152362,153901,155232,155892,156375,156939,157716,158708,159680,161245,162905,164678,166360,167740,168910,169604,170097,170829,171519,172431,173399,174486,175538,176174,176759,177603,178402,178921,178932,179058,179176,179489,179836,180807,182013,184016,185594,185914,184946,184618,186085,188746,191734,194681,197590,199858,202281,204491,206684,209503,213169,216974,220261,222479,224592,225634,227308,229716,232554,235461,238368,240957,242921,243049
395025,13,"Riverside, CA",Msa,CA,142914,143650,144285,145575,146739,147948,149120,150508,151867,153325,154647,155974,157325,158425,159745,161047,162536,163984,165681,167666,169502,171139,172619,174254,175720,176986,178145,179442,181080,183283,185731,188762,191737,194647,197378,199854,202379,204345,206674,209499,213056,216622,220160,224052,227812,231947,235883,239987,243488,247546,252475,258100,263788,270688,278604,288315,296029,303207,308247,315397,320828,327539,332408,340142,345420,351298,356128,362507,368900,374681,379533,383384,387294,390997,395299,398827,402087,404905,406995,408741,410007,410859,411113,410743,410257,410557,409386,407286,403257,399133,394489,388610,381984,375234,369020,363206,357345,349124,337822,324901,312686,301450,288938,276821,265529,257498,248925,240047,231091,226242,222506,218639,213386,210290,207944,205621,202376,200534,200882,202631,204881,205534,206281,206963,208429,208762,208453,206804,206421,205035,205313,205283,205728,205147,204278,202997,202386,200835,199754,198490,197722,196930,196732,196485,196535,195786,195716,196084,196944,198160,199566,202047,205016,207225,209132,211303,214962,218394,222350,226345,231534,236866,242122,245775,250861,257134,264116,269286,273558,277879,280903,282569,284348,286035,286925,287485,287581,288959,289594,290526,291355,292538,293666,295310,296424,297938,298555,300025,301616,303337,304756,306505,308416,310006,311637,313206,315213,316550,318000,319593,320657,321878,322758,324222,325946,327487,329428,331784,333989,336709,337366,339342,340869,343762,345626,347564,349855,353334,356456,359214,361871,364052,365807,366848,368077,368843,369610,369896,371466,372599,374309,375279,376059,376442,376740,377305,377478,379005,379800,382037,382629,384195,385661,388021,389336,390243,392521,397106,402749,408293,414136,420452,426543,432946,440070,449346,460897,473922,488882,502591,514249,521232,525696,530619,540278,551615,564213,573211,580843,586261,585817
394976,14,"Phoenix, AZ",Msa,AZ,142839,143215,143669,144561,145451,146126,146849,147535,148362,149072,149783,150482,151178,151863,152544,153209,153862,154500,155080,155679,156279,156958,157680,158306,158821,159273,159838,160435,160966,161623,162339,163268,163924,164603,165153,165867,166526,167256,167848,168547,169213,169987,170740,171604,172658,173680,174538,175230,175857,176747,177859,179189,180820,182529,,,190749,193555,196363,200263,204409,,215074,221301,228182,237629,247941,257829,268246,276807,285211,289433,291016,295037,299858,305415,307269,307965,306819,304249,300735,299287,296818,294706,292178,290843,290199,290029,289747,288433,286239,283372,280161,277161,272770,268355,263737,258028,252233,244885,239986,234786,229139,221672,214667,209218,201866,194482,187786,184552,181216,177767,173564,170433,167968,165906,163977,161177,160903,160991,161648,160505,159245,158876,158071,157326,154454,152413,149566,148235,146393,144624,142252,140433,139461,137903,136341,134541,134007,133828,133864,134057,134159,135479,136321,137612,138178,140799,144680,148885,152424,155754,159637,163170,166572,168565,171319,173171,175837,177446,179463,182290,186076,189125,191517,193159,193598,195130,197211,200351,201196,200783,200533,200761,200710,200762,200430,200750,201734,203052,203811,204482,206398,208341,210157,210896,212477,213867,215749,216751,217463,218038,219978,221753,223145,224125,225167,226138,226325,226962,228059,229817,231423,232228,233040,234404,236202,237550,238644,239783,241525,242499,243963,245264,246611,247410,248873,251165,253490,255310,256847,258174,259640,261135,263023,264230,265288,266270,267650,268941,270319,271187,271987,272776,273896,275773,277394,279070,280660,282705,284730,286807,289831,293948,296672,298413,300418,304838,310102,315395,320767,326917,334156,340480,349114,355920,367820,379261,392363,402673,410905,418635,424834,430947,436727,445371,454535,465962,474655,480985,478985
395078,15,"Seattle, WA",Msa,WA,218419,219441,220283,221932,223571,224943,226427,227462,228377,229149,230093,231336,232697,234144,235579,236821,237655,238532,239282,240367,241081,242098,242908,244174,245093,246150,247055,247919,248534,248934,249445,250173,250842,251554,252160,252378,253104,253764,255247,256427,258046,259395,260706,262162,263486,264846,265715,267063,268712,270555,272196,274150,276699,279794,282506,284973,287250,289503,291971,294783,298007,300589,303828,307481,311887,317054,322610,328895,333990,338616,342971,347385,350676,355150,359616,365426,370615,375705,380594,384971,388613,391863,393782,394773,395150,396677,399936,404010,406758,408185,408417,409385,409550,407887,404910,402307,400276,397786,394959,391090,386932,382296,378515,373587,368747,364083,360124,355520,351449,347051,342932,337153,332375,328293,326126,324043,322377,321282,320988,320766,318841,317081,315190,315600,316019,315159,312533,308663,305421,301399,297875,294570,292299,290750,288410,285995,281514,278400,275016,272797,270039,267469,265382,263424,262112,260007,259415,259337,261403,264014,266992,269213,271243,273767,276952,279762,281808,285157,289247,294215,298481,301959,305617,308957,312247,314816,317039,319760,323153,326206,327693,328506,328897,331245,332549,333532,333510,334982,337075,340309,344173,347314,350290,352319,355455,357579,359957,363043,366288,369481,372687,376333,379935,384585,389362,394173,397701,400832,403953,406447,408930,411298,415369,420499,426080,431742,436675,441951,446444,450989,455439,459382,462930,467477,471774,477597,484246,492422,500088,505400,508305,508932,507984,507523,508913,510408,511742,511814,512727,512129,511605,509609,508538,507063,506897,507772,508931,510358,513811,519512,526553,532469,538466,542788,542801,542273,543951,551863,561075,571668,580855,587730,594747,602123,611201,621497,633529,651121,666783,680134,688428,696010,706957,718476,732183,745169,762909,781397,790663,788752,781617
394865,16,"Minneapolis-St Paul, MN",Msa,MN,155586,156364,156956,158356,159669,161195,162800,165328,167608,169925,171499,173474,175252,176942,178739,180643,182386,184075,185863,188023,190309,192717,194850,196549,197890,199016,200141,201206,202822,204330,206024,207445,209008,210512,212056,213821,215539,217134,218647,220150,221762,223190,224707,226144,227703,229084,230587,232056,233455,234933,236354,238127,239868,241801,243464,244976,246439,247743,248807,249897,251416,253116,254415,255958,257571,259245,260392,261155,262079,262938,264037,264771,265247,265587,265839,266350,266659,267173,267149,266947,266213,265694,265034,264775,264638,264685,264356,263835,263075,262328,261162,260133,258899,257903,256313,254297,251853,249023,246433,244221,242605,241353,239669,237132,234117,231055,228393,225847,223355,220977,218246,216103,214955,214738,214711,214656,214195,213399,212452,212098,212055,212461,213301,214101,214633,214274,213408,211604,209147,206565,204443,202001,199893,197433,196056,194267,192601,190622,188811,187304,185892,184630,183273,181830,180826,180363,181074,181931,182900,184035,185320,186817,188302,190107,191962,193737,195638,197153,198795,200241,202748,205005,207389,209314,211234,212926,214332,215537,217193,219362,222315,224619,226007,226264,226086,225451,224659,223895,223655,224130,224844,226868,228884,230976,231724,231869,232091,232288,232854,233208,234051,235230,237085,239258,241270,242702,243078,243311,243789,244909,245879,246954,248080,249478,250870,252564,254563,256776,258622,259868,260700,261174,261873,262545,263896,265804,268235,270795,273004,274870,276115,276887,277499,278585,279829,281195,282383,283919,285497,286883,287354,287781,288189,288919,289360,289654,290443,291553,292959,294609,296015,297486,298698,300047,300857,301393,302217,304379,307401,311304,315080,318530,322009,324931,328199,330550,334473,339165,344953,349004,351779,353510,355693,358658,361550,365003,368424,372386,375596,377411,377399
395056,17,"San Diego, CA",Msa,CA,225185,226411,227738,230698,233537,237218,241035,245142,248749,251908,255234,258088,260589,263752,267933,273026,277173,280157,282318,284539,287181,290017,292850,294948,297138,299286,302240,305650,309897,314410,319862,325559,331416,337358,342698,348709,353578,358377,363388,368745,374734,379459,385483,390597,397280,402937,408721,410232,415156,422489,432915,441359,450092,465098,478817,491695,500805,510457,517850,524312,528075,531799,538404,546662,554837,557521,558529,559686,560731,561423,561495,561555,563341,562829,563243,562421,564176,563357,560455,555950,552246,549600,548447,546602,545300,542960,537068,531305,525020,521099,515709,512338,507394,502923,496748,492632,486257,478459,469582,462956,454735,446409,436272,426950,415623,406443,397980,392630,387643,385000,383629,378723,375899,369663,368953,365776,367203,367680,371866,375389,378911,380565,382762,386737,387312,387037,384115,382015,378610,374126,370675,369605,368922,368118,365391,364046,362401,361824,360018,356247,352533,349797,349119,348050,348996,349980,351072,350525,351246,353842,356419,358829,360852,364094,367930,375257,381715,388129,394054,400846,407591,415841,424405,432673,436747,439409,442329,445768,452059,459580,460515,458869,455050,454934,455284,452678,453052,453897,458424,460367,460826,461478,466338,469948,473678,473802,472953,473690,476105,480667,484235,489117,496891,500135,499413,498863,500269,503601,502117,504487,507443,513635,516846,519557,519656,522738,526695,531979,537080,540864,542351,543318,545717,551000,554412,558271,564276,570747,574898,574696,574122,575188,577235,580295,581467,583714,584636,584291,580582,578261,577904,580905,582516,584369,586615,588581,589145,589698,591698,594187,597106,600310,605895,609787,612674,612912,616451,623057,633050,643966,655913,666434,675765,684065,694204,708108,728908,752865,776488,790990,800617,805310,812773,823998,844239,864353,887333,906549,919704,919171,907871
395121,18,"St. Louis, MO",Msa,MO,116107,116330,116596,117173,117758,118400,119131,119975,120796,121586,122528,123323,123828,124144,124606,125374,126189,127026,127816,128470,129201,129938,130780,131629,132416,133193,133834,134473,135154,135948,136809,137551,138322,139112,139992,140768,141534,142294,143020,143706,144487,145405,146321,147270,148331,149523,150470,151414,152181,152929,153507,154119,154979,155857,156856,157628,158234,158755,159366,160153,160910,161592,162298,162996,163858,164629,165401,166182,167020,167867,168622,169366,170018,170672,171219,171768,172261,172686,173081,173291,173529,173811,174209,174452,174624,174599,174648,174677,174724,174786,174774,174647,174360,173968,173444,172912,172357,172117,171763,171065,170279,169489,169026,168471,167954,167233,166431,165540,164770,164229,164019,163698,163089,162124,161175,160366,159667,159324,159391,159663,159854,159504,159211,159180,159381,159202,158608,157822,157009,155986,155008,153901,152881,151977,151122,150312,149360,148585,147657,146628,145711,144835,144028,143169,142569,142151,142154,142506,143033,143249,143131,142981,142953,142733,142806,142919,143707,144117,144572,144875,145288,145658,145747,145890,145838,146107,146111,146233,145959,145945,146032,146625,147606,148602,149355,149660,149788,149898,149962,150137,150060,150350,150677,151455,152035,152629,153011,153424,153782,154141,154390,154932,155430,156117,156608,157179,157786,158483,159171,159605,160132,160897,161865,162571,163166,163846,164638,165376,165793,166249,166713,167502,168394,169187,169723,170175,170734,171298,172056,172647,173251,173538,174056,174688,175269,176044,176788,177791,178911,180172,181075,181395,181538,181617,181743,181801,182028,182419,182867,183716,184498,185436,185843,186411,186546,187257,188453,190404,192558,194708,196895,198952,201011,202849,205197,207777,211193,214923,218534,220907,222204,223138,224780,227024,229859,233168,236820,239650,242135,243473,244294
395148,19,"Tampa, FL",Msa,FL,103418,103626,103908,104591,105393,106212,106904,107674,108477,109253,109995,110761,111496,112321,113055,113908,114641,115427,116239,117077,117984,118854,119766,120748,121752,122684,123647,124671,125726,126728,127702,128780,129804,130802,131788,132915,134084,135294,136487,137809,139174,140451,141772,143083,144475,145938,147271,148641,149752,151004,152456,154119,155918,157952,160460,163231,165992,168298,170440,172601,175110,177942,181006,184794,188476,192457,196405,200727,205464,209404,213131,216174,219085,222169,225876,230205,233217,235418,236427,238027,238471,238130,236775,234663,233630,232942,232608,231900,230757,228806,225689,222180,218963,215512,212703,209051,205788,201702,198392,195013,191751,188571,185395,182084,178751,175268,171411,167769,164590,161720,159119,156106,153709,151308,149499,147363,145547,143999,143432,142781,142608,142378,142211,141952,141647,141220,140216,138936,137303,135759,134053,132759,131124,129214,127433,125640,124245,122686,121444,120338,119657,119530,119477,119344,118853,118802,118962,119380,119716,120153,120877,121764,122521,123417,124078,125295,126602,128223,129496,130736,132375,134154,136213,137958,139756,141490,143107,144605,145371,146288,147175,148137,149044,149677,150328,150484,151027,152191,153615,155051,155914,156998,157513,158363,158818,159799,160682,161680,162814,164082,165366,166879,168545,170524,172153,173563,174833,175826,176951,178149,179575,180646,182347,184087,185762,186651,187512,189137,190772,192483,193767,195373,196684,197998,199327,200672,201976,203640,205662,207520,208683,209670,210552,211699,212981,214341,215746,217348,218952,219677,220030,220378,221027,221413,222024,222511,223010,223529,224549,225582,226826,228176,229966,231638,232795,233974,235305,237896,240667,243864,247564,251500,255897,259984,264279,268605,273835,281664,290807,299790,307446,313868,320586,326150,333938,341524,351798,362777,373663,381847,386326
394358,20,"Baltimore, MD",Msa,MD,156630,156807,157135,157761,158475,159148,159723,160430,161101,161856,162383,162976,163504,163985,164364,164997,165710,166667,167559,168697,169812,170792,171633,172529,173647,174951,176205,177481,179051,180870,182765,184600,186409,188272,190096,192006,193725,195409,197087,199065,201131,203550,206100,208806,211390,213956,216474,219051,221425,223726,225950,228937,232646,236735,240398,244879,249314,253921,258069,262001,265623,268271,271553,275693,280691,286137,291951,298290,302994,307251,310262,313823,316620,319790,322799,326519,329899,333087,335412,336650,337824,338349,338347,337839,337780,338305,338830,339241,339473,339568,339264,339130,338726,338007,335750,333370,331464,330706,330094,328371,326171,323383,320207,316701,313372,310464,308140,305474,302894,300440,298142,295498,292329,289965,288232,287194,285623,284345,283152,282320,281786,281382,281209,281549,282196,282278,281255,278782,276142,273515,271062,268422,266302,265032,264300,263124,262058,261012,259626,257962,256279,255235,254104,253296,252304,252122,252380,253117,253517,253480,253359,253085,253071,253185,253831,254273,255096,256070,257881,259415,261101,262376,263705,264544,265622,266771,268706,270054,271187,271726,271974,272630,272423,272222,271315,271002,270392,270085,269836,269908,269955,270063,270326,270173,270255,269868,269577,269129,269498,269780,269734,270063,270632,271801,272231,273240,274195,274728,275230,275314,276354,276969,278300,279428,280592,281162,281706,282928,283669,284226,283689,283393,283472,284120,285358,286679,287922,288919,290097,291085,291812,292163,292812,293394,293951,294060,294568,294787,295431,296006,296520,296857,297055,297110,297310,297156,296932,296551,296701,297309,298218,298681,299516,299982,300582,301222,302963,305642,308747,312248,315773,319569,322361,325700,329040,332995,336486,340593,344784,348284,350503,352108,354470,356772,359796,363099,367086,370844,373735,375917,377480
394530,21,"Denver, CO",Msa,CO,195803,197130,198281,200843,203247,205800,208185,210803,213510,216147,218812,221322,223937,226270,228679,230932,232972,234632,236360,238063,239584,240775,241806,242538,242841,243348,244247,245324,246339,247103,247898,248263,248669,249104,249647,249909,249918,249981,250439,250726,250666,250447,250486,250611,250853,251092,251815,252477,252883,252996,253193,253794,254460,255158,255745,256341,256431,256711,256905,257771,258576,259110,259488,259795,260456,260909,261501,261918,262183,262560,262898,263385,263813,263954,264162,264203,264703,265003,265020,265063,264468,263848,263026,262733,262426,261623,261197,261114,261617,261938,262147,262059,261329,260165,258652,256778,255273,254004,253188,252313,251344,250630,249283,248143,247235,246687,245979,245027,244117,243748,243692,243662,243664,243521,243126,242799,242589,242798,242892,243194,244049,245333,246334,246494,246021,245056,243948,242588,241219,239849,238829,238004,237301,236373,235428,234786,233640,232825,232010,231805,231749,231705,231745,231705,231930,232371,232916,233921,235631,237893,240172,241814,243558,245355,247425,249340,251595,254208,256906,259105,260926,262898,265364,268016,270348,272204,273862,276076,278044,280318,281752,283361,285090,286944,288915,290207,292046,294257,297229,300492,304497,308715,312626,316084,319090,322099,324805,328042,331487,335318,338999,342859,345971,349418,352686,356083,358732,360706,362932,365085,367168,369371,372163,375405,378811,382462,386130,389246,391479,393336,394499,395623,397435,400061,402858,406090,408929,411736,414035,416866,419619,422017,423972,425867,428072,430209,432701,434035,435059,436209,437262,438127,437652,437478,437093,437395,437818,438569,439508,441380,444216,446373,448213,449702,451120,452134,453546,456695,461036,466298,471981,477953,484238,490997,498574,507161,518706,531931,545603,555520,562684,568843,576388,585566,595496,606762,619861,632132,640963,642253,638061
394982,22,"Pittsburgh, PA",Msa,PA,88759,88987,89200,89575,90005,90342,90751,91007,91380,91613,91919,92249,92667,93128,93528,93983,94360,94790,95246,95727,96158,96491,96816,97178,97518,97936,98371,98813,99242,99508,99961,100587,101139,101572,101701,101945,102321,102602,102841,103100,103806,104916,105810,106315,106382,106461,106277,106426,106354,106907,107362,107763,108188,108665,109351,109785,110204,110681,111200,111634,112073,111957,112063,112555,113441,114179,114603,115165,115488,115765,116038,116374,116671,116923,117284,117624,117977,118389,118609,118619,118509,118590,118721,118859,118937,119128,119287,119284,119398,119451,119845,120119,120566,120839,121116,121214,121291,121178,121039,121107,121135,121160,121044,120953,120964,120894,120817,120274,119800,119872,120148,120416,120531,120789,121045,120809,120603,120670,121250,122024,122801,123554,124512,125498,126090,126238,126094,125873,125748,125310,124911,124315,124161,123941,123784,123384,123146,122829,122652,122574,122742,122644,122517,122340,122404,122488,122632,122943,123545,124067,124321,124458,124564,124777,124805,125132,125369,125865,125990,126310,126543,127009,127518,127882,128155,128277,128461,128546,128867,129385,130080,130541,130686,130796,131048,131334,131585,131717,131932,132313,132536,132709,132881,133396,134179,134876,135336,135692,136045,136452,136681,136983,137694,138716,139564,140084,140242,140603,140789,141229,141284,141522,141637,142230,142136,142303,142519,143465,144188,144650,145119,145755,146475,147030,147530,148011,148614,148961,150163,151356,152564,153025,153450,153967,154444,154993,155498,156048,156734,157670,158288,158560,159175,159900,160538,160748,160848,161330,162126,163073,163596,163961,164718,165503,165524,165599,166493,168597,171120,173644,176034,178097,180563,181998,183661,185503,189813,193953,197339,199096,200068,200978,201656,203140,205015,207836,209992,211875,212240,212505,211871
